2019.04.16,00:45,1.13005,1.13008,1.12996,1.13000,167
2019.04.16,00:50,1.13000,1.13004,1.12996,1.12997,222
2019.04.16,00:55,1.12996,1.13005,1.12996,1.13004,68
2019.04.16,01:00,1.13004,1.13014,1.12997,1.13010,410
2019.04.16,01:05,1.13010,1.13017,1.13008,1.13014,97
2019.04.16,01:10,1.13014,1.13027,1.13010,1.13025,175
2019.04.16,01:15,1.13024,1.13026,1.13019,1.13021,48
2019.04.16,01:20,1.13020,1.13025,1.13020,1.13024,60
2019.04.16,01:25,1.13024,1.13026,1.13024,1.13025,31
2019.04.16,01:30,1.13025,1.13026,1.13015,1.13016,83
2019.04.16,01:35,1.13016,1.13025,1.13016,1.13017,127
2019.04.16,01:40,1.13017,1.13026,1.13016,1.13021,69
2019.04.16,01:45,1.13021,1.13026,1.13019,1.13021,99
2019.04.16,01:50,1.13023,1.13028,1.13021,1.13025,74
2019.04.16,01:55,1.13026,1.13026,1.13015,1.13017,22
2019.04.16,02:00,1.13016,1.13021,1.13015,1.13021,45
2019.04.16,02:05,1.13021,1.13021,1.13015,1.13021,41
2019.04.16,02:10,1.13020,1.13023,1.13016,1.13021,33
2019.04.16,02:15,1.13021,1.13027,1.13016,1.13016,64
2019.04.16,02:20,1.13017,1.13021,1.13016,1.13017,47
2019.04.16,02:25,1.13016,1.13024,1.13016,1.13021,33
2019.04.16,02:30,1.13023,1.13032,1.13021,1.13028,56
2019.04.16,02:35,1.13027,1.13029,1.13023,1.13023,31
2019.04.16,02:40,1.13025,1.13031,1.13021,1.13029,89
2019.04.16,02:45,1.13028,1.13030,1.13025,1.13029,62
2019.04.16,02:50,1.13028,1.13041,1.13026,1.13038,73
2019.04.16,02:55,1.13037,1.13040,1.13031,1.13038,84
2019.04.16,03:00,1.13038,1.13047,1.13024,1.13027,173
2019.04.16,03:05,1.13028,1.13058,1.13024,1.13058,103
2019.04.16,03:10,1.13058,1.13065,1.13051,1.13058,173
2019.04.16,03:15,1.13059,1.13068,1.13054,1.13060,169
2019.04.16,03:20,1.13061,1.13061,1.13049,1.13055,136
2019.04.16,03:25,1.13054,1.13058,1.13049,1.13052,132
2019.04.16,03:30,1.13051,1.13058,1.13049,1.13057,66
2019.04.16,03:35,1.13058,1.13059,1.13054,1.13055,51
2019.04.16,03:40,1.13054,1.13054,1.13021,1.13023,130
2019.04.16,03:45,1.13022,1.13033,1.13018,1.13027,47
2019.04.16,03:50,1.13028,1.13048,1.13027,1.13041,122
2019.04.16,03:55,1.13042,1.13051,1.13037,1.13050,89
2019.04.16,04:00,1.13051,1.13058,1.13046,1.13046,99
2019.04.16,04:05,1.13047,1.13058,1.13047,1.13051,53
2019.04.16,04:10,1.13050,1.13050,1.13040,1.13040,76
2019.04.16,04:15,1.13038,1.13041,1.13016,1.13017,108
2019.04.16,04:20,1.13017,1.13018,1.12989,1.13000,231
2019.04.16,04:25,1.13001,1.13009,1.13000,1.13003,85
2019.04.16,04:30,1.13002,1.13026,1.12990,1.12990,317
2019.04.16,04:35,1.12993,1.13003,1.12974,1.12977,330
2019.04.16,04:40,1.12978,1.12987,1.12968,1.12977,134
2019.04.16,04:45,1.12976,1.12988,1.12938,1.12950,274
2019.04.16,04:50,1.12949,1.12954,1.12938,1.12941,133
2019.04.16,04:55,1.12940,1.12940,1.12921,1.12927,116
2019.04.16,05:00,1.12926,1.12954,1.12923,1.12954,171
2019.04.16,05:05,1.12955,1.12955,1.12938,1.12949,145
2019.04.16,05:10,1.12949,1.12963,1.12946,1.12960,117
2019.04.16,05:15,1.12959,1.12965,1.12958,1.12963,80
2019.04.16,05:20,1.12964,1.12971,1.12958,1.12968,102
2019.04.16,05:25,1.12967,1.12973,1.12962,1.12968,81
2019.04.16,05:30,1.12969,1.12972,1.12963,1.12971,78
2019.04.16,05:35,1.12970,1.12979,1.12968,1.12978,72
2019.04.16,05:40,1.12979,1.12988,1.12978,1.12978,65
2019.04.16,05:45,1.12979,1.12984,1.12977,1.12978,75
2019.04.16,05:50,1.12979,1.12983,1.12974,1.12976,77
2019.04.16,05:55,1.12976,1.12983,1.12974,1.12979,119
2019.04.16,06:00,1.12978,1.12987,1.12977,1.12985,105
2019.04.16,06:05,1.12986,1.12986,1.12962,1.12977,106
2019.04.16,06:10,1.12977,1.13005,1.12977,1.12998,148
2019.04.16,06:15,1.12999,1.13011,1.12998,1.13008,97
2019.04.16,06:20,1.13009,1.13014,1.13006,1.13014,106
2019.04.16,06:25,1.13016,1.13017,1.13004,1.13004,90
2019.04.16,06:30,1.13004,1.13023,1.13004,1.13022,47
2019.04.16,06:35,1.13021,1.13026,1.13016,1.13020,62
2019.04.16,06:40,1.13018,1.13024,1.13007,1.13017,79
2019.04.16,06:45,1.13017,1.13023,1.13016,1.13023,47
